0020016954;0
0020016955;0
0020026955;0
0020011909;0
0020021909;0
0020011897;0
0020011898;0
0020011899;0
0020011901;0
0020011900;0
0020011908;0
0020011911;0
0020011912;0
0020011902;0
0020011903;0
0020011904;0
0020021904;0
0020011905;0
0020021905;0
0020011906;0
0020013746;0
0020023746;0
0020013747;0
0020023747;0
0020013748;0
0020023748;0
0020013749;0
0020023749;0
0020013750;0
0020023750;0
0020013751;0
0020016221;0
0020013752;0
0020023752;0
0020013753;0
0020013734;0
0020023734;0
0020013735;0
0020023735;0
0020013738;0
0020023738;0
0020013739;0
0020023739;0
0020013736;0
0020023736;0
0020013737;0
0020023737;0
0020013732;0
0020023732;0
0020013733;0
0020023733;0
0020013758;0
0020013759;0
0020013742;0
0020013743;0
0020023743;0
0020013760;0
0020013754;0
0020023754;0
0020013761;0
0020023761;0
0020013740;0
0020023740;0
0020013741;0
0020023741;0
0020013764;0
0020013765;0
0020013744;0
0020023744;0
0020013745;0
0020023745;0
0020013762;0
0020013763;0
0020023763;0
0020013755;0
0020013756;0
0020013757;0
0020016967;0
0020016968;0
0020016972;0
0020016973;0
0020016965;0
0020016966;0
0020016974;0
0020026974;0
0020016975;0
0020026975;0
0020016969;0
0020016970;0
0020016971;0
0020013633;0
0020023633;0
0020013662;0
0020023662;0
0020013663;0
0020023663;0
0020013664;0
0020023664;0
0020013665;0
0020013660;0
0020013661;0
0020013644;0
0020013645;0
0020013671;0
0020023671;0
0020013672;0
0020023672;0
0020013658;0
0020023658;0
0020013659;0
0020013675;0
0020023675;0
0020013676;0
0020023676;0
0020013650;0
0020013651;0
0020013673;0
0020013674;0
0020023674;0
0020013636;0
0020023636;0
0020013637;0
0020023637;0
0020013668;0
0020013669;0
0020023669;0
0020013654;0
0020013655;0
0020013679;0
0020023679;0
0020013680;0
0020023680;0
0020013641;0
0020023641;0
0020013642;0
0020023642;0
0020013643;0
0020013670;0
0020023670;0
0020013646;0
0020013647;0
0020013648;0
0020013649;0
0020013634;0
0020013635;0
0020013638;0
0020023638;0
0020013666;0
0020023666;0
0020013667;0
0020013677;0
0020023677;0
0020013678;0
0020023678;0
0020013652;0
0020013653;0
0020023653;0
0020013639;0
0020023639;0
0020013640;0
0020023640;0
0020013656;0
0020023656;0
0020013657;0
0020023657;0
0020016987;0
0020016988;0
0020016985;0
0020026985;0
0020016986;0
0020026986;0
0020016983;0
0020016984;0
0020016989;0
0020016990;0
0020016980;0
0020016981;0
0020026981;0
0020016982;0
0020026982;0
0020016991;0
0020016992;0
0020016294;0
0020026294;0
0020016295;0
0020026295;0
0020015280;0
0020025280;0
0020015348;0
0020025348;0
0020015274;0
0020015275;0
0020015278;0
0020015279;0
0020015276;0
0020025276;0
0020015277;0
0020025277;0
0020015252;0
0020025252;0
0020015271;0
0020025271;0
0020016300;0
0020016301;0
0020016296;0
0020016297;0
0020015272;0
0020025272;0
0020015273;0
0020025273;0
0020015746;0
0020015839;0
0020016298;0
0020016299;0
0020014276;0
0020014277;0
0020014278;0
0020014120;0
0020014121;0
0020014102;0
0020024102;0
0020014103;0
0020024103;0
0020014279;0
0020024279;0
0020014327;0
0020024327;0
0020014273;0
0020024273;0
0020014274;0
0020024274;0
0020014275;0
0020024275;0
0020014114;0
0020014115;0
0020014118;0
0020024118;0
0020014119;0
0020024119;0
0020014007;0
0020024007;0
0020014008;0
0020024008;0
0020014116;0
0020024116;0
0020014117;0
0020024117;0
0020014636;0
0020014637;0
0020017002;0
0020017003;0
0020017000;0
0020017001;0
0020017006;0
0020017007;0
0020017008;0
0020017004;0
0020017005;0
0020017015;0
0020017016;0
0020017017;0
0020017009;0
0020017010;0
0020027010;0
0020017011;0
0020017012;0
0020017013;0
0020017014;0
0020017018;0
0020017019;0
0020012627;0
0020022627;0
0020012628;0
0020022628;0
0020012643;0
0020012644;0
0020012649;0
0020022649;0
0020012650;0
0020022650;0
0020012638;0
0020012669;0
0020022669;0
0020012660;0
0020012661;0
0020016694;0
0020016695;0
0020026695;0
0020012670;0
0020016049;0
0020012637;0
0020022637;0
0020012647;0
0020012648;0
0020022648;0
0020012656;0
0020012657;0
0020012658;0
0020012659;0
0020012640;0
0020022640;0
0020016051;0
0020012636;0
0020022636;0
0020012662;0
0020012663;0
0020012652;0
0020012653;0
0020012645;0
0020022645;0
0020012646;0
0020022646;0
0020012639;0
0020022639;0
0020016050;0
0020012634;0
0020022634;0
0020012635;0
0020022635;0
0020012667;0
0020012668;0
0020012632;0
0020022632;0
0020012633;0
0020022633;0
0020012654;0
0020012655;0
0020012630;0
0020022630;0
0020012631;0
0020022631;0
0020012629;0
0020012651;0
0020015023;0
0020025023;0
0020015024;0
0020025024;0
0020015025;0
0020025025;0
0020015026;0
0020025026;0
0020015027;0
0020025027;0
0020012665;0
0020012666;0
0020012641;0
0020022641;0
0020012642;0
0020022642;0
0020016052;0
0020011866;0
0020021866;0
0020011867;0
0020021867;0
0020011864;0
0020021865;0
0020011924;0
0020011948;0
0020011857;0
0020021857;0
0020011858;0
0020021858;0
0020011861;0
0020021861;0
0020035040;0
0020045040;0
0020055040;0
0020015041;0
0020025041;0
0020065042;0
0020075042;0
0020011872;0
0020021872;0
0020011873;0
0020021873;0
0020015038;0
0020025038;0
0020015039;0
0020025039;0
0020011853;0
0020011854;0
0020011868;0
0020011869;0
0020011852;0
0020011876;0
0020011862;0
0020021862;0
0020011863;0
0020021863;0
0020011881;0
0020021881;0
0020011882;0
0020021882;0
0020011883;0
0020021883;0
0020011884;0
0020021884;0
0020011936;0
0020021936;0
0020011937;0
0020011877;0
0020021877;0
0020011878;0
0020021878;0
0020011879;0
0020021879;0
0020011880;0
0020021880;0
0020011946;0
0020021946;0
0020011947;0
0020021947;0
0020011949;0
0020021949;0
0020011950;0
0020021950;0
0020011855;0
0020021855;0
0020015043;0
0020025043;0
0020015044;0
0020025044;0
0020011870;0
0020011871;0
0020011874;0
0020021874;0
0020011875;0
0020021875;0
0020011859;0
0020011860;0
0020011850;0
0020011851;0
0020011856;0
0020021856;0
0020013715;0
0020013716;0
0020013717;0
0020013718;0
0020013713;0
0020013714;0
0020013719;0
0020013720;0
0020013709;0
0020013710;0
0020013711;0
0020013712;0
0020013723;0
0020013724;0
0020023724;0
0020013721;0
0020023721;0
0020013722;0
0020023722;0
0020012591;0
0020012592;0
0020012593;0
0020012594;0
0020012609;0
0020012610;0
0020012574;0
0020012575;0
0020022575;0
0020012621;0
0020012622;0
0020022622;0
0020012569;0
0020022569;0
0020012570;0
0020012571;0
0020022571;0
0020012595;0
0020012596;0
0020015030;0
0020015031;0
0020012582;0
0020022582;0
0020012578;0
0020022578;0
0020012579;0
0020022579;0
0020012572;0
0020022572;0
0020012573;0
0020022573;0
0020012623;0
0020022623;0
0020012585;0
0020022585;0
0020012586;0
0020022586;0
0020012626;0
0020012619;0
0020012620;0
0020012583;0
0020022583;0
0020012584;0
0020022584;0
0020012559;0
0020022559;0
0020012560;0
0020022560;0
0020012561;0
0020022561;0
0020012562;0
0020022562;0
0020012563;0
0020022563;0
0020012564;0
0020012565;0
0020022565;0
0020012566;0
0020022566;0
0020012587;0
0020022587;0
0020012588;0
0020012589;0
0020012590;0
0020022590;0
0020015061;0
0020025061;0
0020015062;0
0020025062;0
0020012580;0
0020022580;0
0020012581;0
0020022581;0
0020012616;0
0020012617;0
0020012618;0
0020012611;0
0020012612;0
0020012613;0
0020012614;0
0020015034;0
0020015035;0
0020015032;0
0020015033;0
0020012576;0
0020022576;0
0020012577;0
0020022577;0
0020012624;0
0020012625;0
0020012567;0
0020022567;0
0020012568;0
0020022568;0
0020012597;0
0020012598;0
0020022598;0
0020012557;0
0020012558;0
0020013772;0
0020023772;0
0020013773;0
0020023773;0
0020013779;0
0020023779;0
0020013780;0
0020023780;0
0020013775;0
0020023775;0
0020013776;0
0020023776;0
0020013791;0
0020013792;0
0020013798;0
0020013799;0
0020012555;0
0020012556;0
0020012532;0
0020012533;0
0020013771;0
0020023771;0
0020013789;0
0020013790;0
0020013787;0
0020013788;0
0020012539;0
0020012548;0
0020013781;0
0020023781;0
0020013782;0
0020023782;0
0020012538;0
0020013774;0
0020023774;0
0020012549;0
0020012550;0
0020013795;0
0020013796;0
0020013785;0
0020013786;0
0020013777;0
0020023777;0
0020013778;0
0020023778;0
0020013769;0
0020023769;0
0020013770;0
0020023770;0
0020013783;0
0020023783;0
0020013784;0
0020023784;0
0020012551;0
0020012552;0
0020013768;0
0020013797;0
0020013793;0
0020013794;0
0020012534;0
0020012535;0
0020012553;0
0020012554;0
0020013766;0
0020023766;0
0020013767;0
0020023767;0
0020015028;0
0020015029;0
0020012536;0
0020012537;0
0020016940;0
0020016941;0
0020016946;0
0020016947;0
0020016948;0
0020016944;0
0020026944;0
0020016945;0
0020026945;0
0020016949;0
0020026949;0
0020016950;0
0020026950;0
0020016951;0
0020026951;0
0020016942;0
0020026942;0
0020016943;0
0020026943;0
0020017357;0
0020027357;0
0020017358;0
0020027358;0
0020015049;0
0020025049;0
0020015050;0
0020025050;0
0020016911;0
0020026911;0
0020016912;0
0020026912;0
0020016913;0
0020026913;0
0020016914;0
0020016915;0
0020026915;0
0020011913;0
0020021913;0
0020011914;0
0020021914;0
0020021915;0
0020011916;0
0020021916;0
0020011925;0
0020021925;0
0020011926;0
0020021926;0
0020011917;0
0020021917;0
0020011918;0
0020021918;0
0020011930;0
0020021930;0
0020011931;0
0020021931;0
0020011919;0
0020021919;0
0020011920;0
0020021920;0
0020011921;0
0020021921;0
0020011922;0
0020021922;0
0020011934;0
0020021934;0
0020011935;0
0020021935;0
0020016916;0
0020016917;0
0020026917;0
0020011941;0
0020011944;0
0020021944;0
0020011945;0
0020021945;0
0020011942;0
0020011943;0
0020021943;0
0020011907;0
0020021907;0
0020011927;0
0020011928;0
0020011929;0
0020021929;0
0020011923;0
0020011932;0
0020016924;0
0020016925;0
0020016922;0
0020016923;0
0020016918;0
0020016919;0
0020016926;0
0020016927;0
0020016920;0
0020016921;0
